OrderID,OrderDate,Quantity,DiscountPct,Rate,SaleAmount,CustomerName,State,Region,ProductKey,RowCount,ProfitMargin
36929,5/25/12,45,0.04,170,7503.93,Amy Brennan,Texas,Central,Development - .Net,1,0.66
36929,5/25/12,37,0,200,7561.15,Amy Brennan,Texas,Central,Development - Big Data,1,0.75
11269,5/26/12,39,0.09,150,5439.57,Harold Rosenblatt,Indiana,Central,Consulting - Market Research,1,0.65
11269,5/26/12,49,0.04,200,9613.12,Harold Rosenblatt,Indiana,Central,Development - Scala,1,0.74
11269,5/26/12,1,0.09,200,185.97,Harold Rosenblatt,Indiana,Central,Development - Big Data,1,0.71
26336,5/26/12,39,0.1,150,5379.79,Benjamin Reiten,Arizona,West,Consulting - Business Model,1,0.65
26336,5/26/12,45,0.04,200,8828.37,Benjamin Reiten,Arizona,West,Development - Big Data,1,0.74
44768,5/26/12,45,0.02,125,5632.69,Mark Nockton,Pennsylvania,East,Training - Development,1,0.53
55460,5/26/12,49,0.06,170,8000.92,Patrick Fjeld,Alabama,South,Development - .Net,1,0.6
55460,5/26/12,12,0.1,160,1765.67,Patrick Fjeld,Alabama,South,Development - Java,1,0.63
59015,5/26/12,32,0.09,150,4463.23,Andrew Love,Texas,Central,Consulting - Business Model,1,0.59
59015,5/26/12,32,0.02,125,4005.47,Andrew Love,Texas,Central,Training - SQL,1,0.43
59015,5/26/12,32,0.02,110,3524.81,Andrew Love,Texas,Central,Development - Python,1,0.44
3650,5/27/12,36,0.04,160,5650.3,Denise Sievert,North Carolina,South,Development - Java,1,0.72
3650,5/27/12,24,0.03,125,2973.52,Denise Sievert,North Carolina,South,Training - Development,1,0.54
17216,5/27/12,7,0.05,125,849.39,Eric Dilbeck,New Jersey,East,Training - Development,1,0.58
40933,5/27/12,37,0.06,120,4264.7,Jenna Nguyen,Oregon,West,Development - Business Logic,1,0.57
21763,5/28/12,22,0.07,150,3136.06,Adrian Klamczynski,Oregon,West,Consulting - Market Research,1,0.65
34757,5/28/12,40,0.1,110,4046.53,Neoma Roach,Georgia,South,Development - Python,1,0.52
45125,5/28/12,6,0.09,125,697.41,Erin Cox,Texas,Central,Training - Tableau,1,0.59
45125,5/28/12,32,0,150,4904.89,Erin Cox,Texas,Central,Consulting - Market Research,1,0.55
59878,5/28/12,6,0.1,150,827.7,Ivan Bern,MO,Central,Consulting - Strategy,1,0.62
59878,5/28/12,23,0.08,200,4324.48,Ivan Bern,MO,Central,Development - Big Data,1,0.67
23363,5/29/12,46,0.02,160,7370.6,Robert Franz,Tennessee,South,Development - Java,1,0.56
25635,5/29/12,14,0.04,170,2334.78,Sally Knudson,Michigan,Central,Development - .Net,1,0.7
25635,5/29/12,22,0.09,125,2557.25,Sally Knudson,Michigan,Central,Training - SQL,1,0.54
29218,5/29/12,19,0.04,125,2329.88,Andrew Love,Washington,West,Training - SQL,1,0.43
29218,5/29/12,26,0.04,120,3060.73,Andrew Love,Washington,West,Development - Business Logic,1,0.56
29218,5/29/12,13,0.02,150,1952.81,Andrew Love,Washington,West,Consulting - Market Research,1,0.53
29221,5/29/12,41,0,110,4608.67,Jay O'Donnell,California,West,Development - Python,1,0.53
56802,5/29/12,50,0.09,120,5579.45,Thea Hughes,California,West,Development - Business Logic,1,0.48
27138,5/30/12,31,0.07,125,3682.68,Cari Radford,Utah,West,Training - Tableau,1,0.43
27138,5/30/12,37,0.1,150,5104.4,Cari Radford,Utah,West,Consulting - Market Research,1,0.61
38914,5/30/12,43,0.08,125,5053.31,Alyssa Clasen,Oregon,West,Training - SQL,1,0.5
42177,5/30/12,49,0.03,150,7285.65,Shahid Boyes,Michigan,Central,Consulting - Market Research,1,0.66
42177,5/30/12,38,0,125,4854.03,Shahid Boyes,Michigan,Central,Training - SQL,1,0.52
50181,5/30/12,2,0.04,125,245.26,Odella Tron,Pennsylvania,East,Training - Development,1,0.53
1285,5/31/12,27,0,125,3449,Sally Herrera,Minnesota,Central,Training - Tableau,1,0.43
1285,5/31/12,8,0.05,125,970.83,Sally Herrera,Minnesota,Central,Training - Javascript,1,0.58
33029,5/31/12,39,0.02,125,4882.26,Scott Bell,Maryland,East,Training - Javascript,1,0.54
33029,5/31/12,8,0.1,150,1103.68,Scott Bell,Maryland,East,Consulting - Market Research,1,0.61
47456,5/31/12,43,0.08,110,4447.02,Brian Pardue,Utah,West,Development - Python,1,0.46
48614,5/31/12,46,0.01,150,6980.78,Nathan Lee,Minnesota,Central,Consulting - Market Research,1,0.55
48993,5/31/12,17,0.08,110,1758.12,Russell Folk,Florida,South,Development - Python,1,0.44
23911,6/1/12,21,0.1,125,2414.36,Christopher Zandusky,Washington,West,Training - Development,1,0.4
23911,6/1/12,19,0.03,150,2825.19,Christopher Zandusky,Washington,West,Consulting - Business Model,1,0.65
23911,6/1/12,3,0,110,337.24,Christopher Zandusky,Washington,West,Development - Python,1,0.36
36832,6/1/12,43,0.09,160,6398.24,Bobby Radford,California,West,Development - Java,1,0.67
36832,6/1/12,24,0.06,150,3458.28,Bobby Radford,California,West,Consulting - Business Model,1,0.53
50883,6/1/12,35,0.01,125,4426.33,Pauline Wardle,Oklahoma,Central,Training - Development,1,0.5
53762,6/1/12,28,0.07,200,5322.32,Ivan Wooten,California,West,Development - Scala,1,0.74
1027,6/2/12,19,0.04,125,2330.11,Hallie Fritzler,Oregon,West,Training - Tableau,1,0.43
3172,6/2/12,33,0.05,150,4805.85,Annie Martin,Utah,West,Consulting - Market Research,1,0.61
3654,6/2/12,41,0,125,5237.63,Karl Webber,California,West,Training - SQL,1,0.43
3654,6/2/12,39,0.03,150,5799.21,Karl Webber,MA,East,Consulting - Strategy,1,0.66
3654,6/2/12,47,0.1,170,7349.03,Karl Webber,MA,East,Development - .Net,1,0.66
9024,6/2/12,2,0.03,110,218.09,Katherine Ballard,New Hampshire,East,Development - Python,1,0.45
9024,6/2/12,44,0.07,150,6272.89,Katherine Ballard,MA,East,Consulting - Market Research,1,0.53
9024,6/2/12,30,0.09,150,4184.99,Katherine Ballard,New Jersey,East,Consulting - Business Model,1,0.61
12292,6/2/12,32,0.1,150,4414.94,Ken Odegard,MO,Central,Consulting - Business Model,1,0.65
19652,6/2/12,28,0.01,125,3541.15,Tamara Tyler,Idaho,West,Training - Development,1,0.46
19652,6/2/12,34,0.05,150,4951.48,Tamara Tyler,Idaho,West,Consulting - Market Research,1,0.55
46055,6/2/12,25,0.04,150,3679.12,Marc Ludwig,Arkansas,South,Consulting - Business Model,1,0.66
44679,6/3/12,22,0.07,160,3345.62,Debra Andreadi,California,West,Development - Java,1,0.67
44679,6/3/12,35,0.08,125,4113.56,Debra Andreadi,California,West,Training - SQL,1,0.44
23809,6/4/12,7,0.1,160,1030.2,Nora Stevenson,Virginia,South,Development - Java,1,0.63
34754,6/4/12,16,0.03,110,1744.8,Patrick Fjeld,Alabama,South,Development - Python,1,0.35
36354,6/5/12,13,0.07,170,2100.62,Henia Norvell,Florida,South,Development - .Net,1,0.58
37315,6/5/12,43,0.1,110,4350.87,Luke Ballentine,Iowa,Central,Development - Python,1,0.59
37315,6/5/12,31,0.05,150,4514.91,Luke Ballentine,Iowa,Central,Consulting - Market Research,1,0.7
56805,6/5/12,38,0.01,200,7689.91,Craig Braden,Tennessee,South,Development - Big Data,1,0.74
15591,6/6/12,31,0,125,3960.55,Brad Jacobs,Illinois,Central,Training - SQL,1,0.64
24390,6/6/12,2,0.1,150,275.96,Katherine Sewall,Ohio,East,Consulting - Business Model,1,0.55
37762,6/6/12,20,0.02,110,2203.6,Anemone Joy,Virginia,South,Development - Python,1,0.54
2054,6/7/12,1,0.09,170,158.12,Katrina Radford,Virginia,South,Development - .Net,1,0.58
2054,6/7/12,34,0.03,125,4213.61,Katrina Radford,Virginia,South,Training - SQL,1,0.44
9505,6/7/12,2,0.03,150,297.43,Maribeth Venier,Colorado,West,Consulting - Business Model,1,0.62
9505,6/7/12,5,0.1,150,689.92,Maribeth Venier,Colorado,West,Consulting - Business Model,1,0.65
21028,6/7/12,38,0.04,110,4101.49,Gary Kunitz,Texas,Central,Development - PHP,1,0.59
39943,6/7/12,16,0.02,150,2403.98,Rick Book,North Dakota,Central,Consulting - Business Model,1,0.65
39943,6/7/12,12,0.09,150,1674.2,Rick Book,North Dakota,Central,Consulting - Market Research,1,0.6
50144,6/7/12,36,0.1,160,5298.57,Michael Olson,Pennsylvania,East,Development - Java,1,0.67
868,6/8/12,32,0,170,5560.37,Carlos Kampe,Illinois,Central,Development - .Net,1,0.74
868,6/8/12,31,0.04,150,4562.77,Carlos Kampe,Illinois,Central,Consulting - Business Model,1,0.61
19874,6/8/12,31,0,200,6337.18,Mathew McNair,New York,East,Development - Big Data,1,0.75
29856,6/8/12,24,0.04,110,2590.48,Lisa Ann Reed,South Dakota,Central,Development - Python,1,0.45
35012,6/8/12,10,0.04,170,1668.11,Thomas Weimer,Wisconsin,Central,Development - .Net,1,0.66
35012,6/8/12,11,0.08,150,1551.59,Thomas Weimer,Wisconsin,Central,Consulting - Market Research,1,0.62
39686,6/8/12,2,0.06,170,326.67,Philip Ludtke,West Virginia,East,Development - .Net,1,0.66
39686,6/8/12,48,0,150,7359.31,Philip Ludtke,West Virginia,East,Consulting - Market Research,1,0.65
55431,6/8/12,13,0.03,170,2191.13,Kean Collister,Vermont,East,Development - .Net,1,0.69
55431,6/8/12,39,0.1,120,4305.19,Kean Collister,California,West,Development - Business Logic,1,0.42
45664,6/9/12,24,0.09,125,2790.47,Karen Jacobs,California,West,Training - SQL,1,0.5
38851,6/10/12,1,0.06,160,153.74,Brad Fisher,Maine,East,Development - Java,1,0.67
39938,6/10/12,5,0.1,120,551.97,Cindy Mathis,Arizona,West,Development - Business Logic,1,0.52
42887,6/10/12,3,0.01,110,333.94,Tracy Hale,Florida,South,Development - PHP,1,0.48
42887,6/10/12,11,0.04,120,1295.3,Tracy Hale,Florida,South,Development - Business Logic,1,0.56
42887,6/10/12,3,0.01,125,379.48,Tracy Hale,Florida,South,Training - Javascript,1,0.44
43874,6/10/12,46,0.09,120,5134.59,Mick Hopkins,Ohio,East,Development - Business Logic,1,0.57
12551,6/11/12,46,0.01,150,6982.65,George Barnes,Texas,Central,Consulting - Market Research,1,0.67
28901,6/11/12,23,0.1,110,2327.55,Trudy Kennedy,Michigan,Central,Development - Python,1,0.44
43460,6/11/12,2,0.07,160,304.21,Astrea Meade,Connecticut,East,Development - Java,1,0.69
44839,6/11/12,27,0.09,125,3139.43,Julia Meador,Illinois,Central,Training - SQL,1,0.59
50977,6/11/12,1,0.05,110,106.82,Thomas Ferrer,California,West,Development - Python,1,0.53
58658,6/11/12,7,0.09,125,813.93,Julia Hwang,Montana,West,Training - Tableau,1,0.53
58658,6/11/12,41,0.01,150,6223.67,Julia Hwang,Montana,West,Consulting - Business Model,1,0.53
58658,6/11/12,46,0.1,150,6347.87,Julia Hwang,Montana,West,Consulting - Market Research,1,0.55
6535,6/12/12,11,0.07,120,1254.88,Adrian Ferguson,Illinois,Central,Development - Business Logic,1,0.43
10823,6/12/12,3,0.03,160,475.95,Helen Kimmel,Maryland,East,Development - Java,1,0.58
17507,6/12/12,27,0.04,170,4504.33,Lela Demir,Michigan,Central,Development - .Net,1,0.64
17507,6/12/12,22,0.1,150,3036.01,Lela Demir,Michigan,Central,Consulting - Strategy,1,0.7
26274,6/12/12,41,0.06,110,4333.62,Alan Brumley,California,West,Development - Python,1,0.53
26853,6/12/12,21,0,110,2361.34,Russell Redmond,Nebraska,Central,Development - PHP,1,0.44
9573,6/13/12,41,0,140,5867.72,Emily Kriz,Kansas,Central,Development - Front End Web,1,0.56
9573,6/13/12,21,0.01,110,2337.78,Emily Kriz,Utah,West,Development - Python,1,0.39
43815,6/13/12,40,0.07,160,6084.43,Corey Patt,California,West,Development - Java,1,0.56
43815,6/13/12,22,0.01,110,2449.11,Corey Patt,California,West,Development - Python,1,0.35
43815,6/13/12,45,0.03,200,8924.25,Corey Patt,California,West,Development - Big Data,1,0.63
48868,6/13/12,47,0.05,200,9128.7,Paul Grace,North Carolina,South,Development - Big Data,1,0.72
48868,6/13/12,43,0.07,150,6131.97,Paul Grace,North Carolina,South,Consulting - Market Research,1,0.61
14241,6/14/12,22,0.03,120,2617.84,MaryBeth McCrossin,North Carolina,South,Development - Business Logic,1,0.56
28899,6/14/12,27,0.06,150,3891.8,Janet Huthwaite,North Carolina,South,Consulting - Market Research,1,0.7
43045,6/14/12,47,0.01,125,5945.81,Neil Gilcrest,North Carolina,South,Training - SQL,1,0.43
43045,6/14/12,12,0.05,125,1456.74,Neil Gilcrest,North Carolina,South,Training - Javascript,1,0.44
6183,6/15/12,41,0.02,110,4518.36,Ionia Barroso,Alabama,South,Development - Python,1,0.45
13383,6/15/12,35,0.07,200,6655.17,Duane Kennedy,Texas,Central,Development - Big Data,1,0.75
16897,6/15/12,1,0.02,125,125.23,Sally Price,Ohio,East,Training - Development,1,0.59
16897,6/15/12,48,0.06,120,5535.14,Sally Price,Ohio,East,Development - Business Logic,1,0.42
19972,6/16/12,6,0.04,125,736.07,Liz Ward,Michigan,Central,Training - SQL,1,0.6
29893,6/16/12,24,0.07,200,4563.66,Michael Darley,Maine,East,Development - Big Data,1,0.74
53698,6/16/12,10,0,120,1226.79,Tamara Turnell,Texas,Central,Development - Business Logic,1,0.48
1346,6/17/12,48,0.09,125,5582.03,Theone Carroll,Minnesota,Central,Training - Tableau,1,0.6
30147,6/17/12,37,0.06,125,4444.67,Cathy Molinari,Michigan,Central,Training - SQL,1,0.44
43488,6/18/12,46,0.08,170,7355.37,Michelle Ryan,Maryland,East,Development - .Net,1,0.66
43488,6/18/12,46,0,110,5173.22,Michelle Ryan,Maryland,East,Development - PHP,1,0.39
43488,6/18/12,28,0.1,125,3220.48,Michelle Ryan,Maryland,East,Training - SQL,1,0.6
43488,6/18/12,13,0.05,160,2020.21,Michelle Ryan,Maryland,East,Development - Java,1,0.68
43488,6/18/12,3,0.06,150,432.46,Michelle Ryan,Maryland,East,Consulting - Compensation,1,0.65
59680,6/18/12,15,0.05,150,2185.33,Katherine Reese,Virginia,South,Consulting - Business Model,1,0.55
6885,6/19/12,4,0.02,125,500.98,Damala Bern,MA,East,Training - Development,1,0.58
6885,6/19/12,40,0.09,150,5582.3,Damala Bern,Maine,East,Consulting - Strategy,1,0.67
26407,6/19/12,34,0.04,200,6674.23,Karen Gilpin,New York,East,Development - Big Data,1,0.67
26407,6/19/12,16,0.1,150,2208.38,Karen Gilpin,New York,East,Consulting - Market Research,1,0.61
33222,6/19/12,18,0.05,160,2797.29,Nicole Guthrie,California,West,Development - Java,1,0.63
33222,6/19/12,30,0.1,125,3450.6,Nicole Guthrie,California,West,Training - Development,1,0.53
33222,6/19/12,48,0.02,120,5771.24,Nicole Guthrie,California,West,Development - Business Logic,1,0.52
33541,6/19/12,43,0.08,125,5055.77,John Conant,Ohio,East,Training - SQL,1,0.58
46497,6/19/12,30,0.03,120,3570.22,Jane Ordway,Ohio,East,Development - Business Logic,1,0.53
967,6/20/12,6,0.03,150,892.58,Maureen Sundaresam,California,West,Consulting - Strategy,1,0.5
967,6/20/12,42,0.01,120,5101.49,Maureen Sundaresam,California,West,Development - Business Logic,1,0.38
967,6/20/12,48,0.01,125,6073.2,Maureen Sundaresam,California,West,Training - Javascript,1,0.46
8294,6/20/12,28,0.05,150,4079.47,Gary Shillingsburg,Florida,South,Consulting - Market Research,1,0.65
41667,6/20/12,18,0.03,150,2677.73,Richard Ludwig,Virginia,South,Consulting - Market Research,1,0.65
25986,6/22/12,48,0.08,110,4966.77,Barry Pond,California,West,Development - Python,1,0.55
49255,6/22/12,20,0.09,125,2326.13,Mark Nockton,Pennsylvania,East,Training - Tableau,1,0.58
24580,6/23/12,25,0.08,120,2822.1,Mark Nockton,Michigan,Central,Development - Business Logic,1,0.41
24580,6/23/12,14,0.01,125,1771.48,Mark Nockton,Michigan,Central,Training - SQL,1,0.6
11044,6/24/12,3,0.09,120,334.98,Sandra Stewart,North Dakota,Central,Development - Business Logic,1,0.53
12005,6/24/12,4,0.04,200,785.3,Dean Barcio,MA,East,Development - Big Data,1,0.74
19718,6/24/12,6,0.03,150,892.66,Victor Hane,Florida,South,Consulting - Strategy,1,0.55
46691,6/24/12,47,0.04,125,5767.04,Debra Andreadi,California,West,Training - SQL,1,0.46
19074,6/25/12,17,0.01,170,2925.62,Sonia Kane,Kansas,Central,Development - .Net,1,0.58
55494,6/25/12,4,0.08,110,413.93,Michael Prescott,California,West,Development - PHP,1,0.45
55494,6/25/12,49,0.09,120,5471.46,Michael Prescott,California,West,Development - Business Logic,1,0.41
14210,6/26/12,19,0,150,2914.34,Helen Kimmel,Maryland,East,Consulting - Business Model,1,0.6
24386,6/26/12,41,0.03,150,6100.17,Bruce Hopkins,MO,Central,Consulting - Business Model,1,0.7
24386,6/26/12,12,0.01,150,1822.23,Bruce Hopkins,MO,Central,Consulting - Business Model,1,0.55
24386,6/26/12,15,0,200,3067.72,Bruce Hopkins,MO,Central,Development - Scala,1,0.65
47620,6/26/12,27,0.04,140,3710.72,Charles Roelle,Illinois,Central,Development - Front End Web,1,0.52
57025,6/26/12,8,0.03,160,1269.63,Fred Southworth,New York,East,Development - Java,1,0.56
6695,6/27/12,49,0.08,160,7375.8,Natalie Pelletier,MA,East,Development - Java,1,0.69
16706,6/27/12,47,0.03,125,5827.54,Beth Hughes,Illinois,Central,Training - SQL,1,0.5
16706,6/27/12,6,0.01,120,728.91,Beth Hughes,Illinois,Central,Development - Business Logic,1,0.57
16706,6/27/12,49,0.07,150,6989.97,Beth Hughes,Illinois,Central,Consulting - Market Research,1,0.55
17508,6/27/12,50,0.01,120,6074.24,Roy Peterman,Florida,South,Development - Business Logic,1,0.57
33793,6/27/12,17,0.03,160,2698.02,Joel Staavos,Mississippi,South,Development - Java,1,0.58
43751,6/27/12,43,0.08,200,8090.8,Michael Vittorini,Vermont,East,Development - Big Data,1,0.65
46626,6/27/12,8,0.01,125,1012.37,Magdelene Brockman,Texas,Central,Training - Development,1,0.58
24743,6/28/12,47,0.06,125,5647.44,Sylvia Gastineau,Illinois,Central,Training - Development,1,0.4
24743,6/28/12,26,0,125,3323.53,Sylvia Gastineau,Illinois,Central,Training - Development,1,0.54
29191,6/28/12,26,0.09,125,3024.41,Penelope Pistole,Florida,South,Training - Javascript,1,0.58
44037,6/28/12,39,0.07,125,4636.32,Carlos McAfee,Indiana,Central,Training - SQL,1,0.58
44037,6/28/12,38,0.07,150,5420.93,Carlos McAfee,Indiana,Central,Consulting - Market Research,1,0.61
50466,6/28/12,32,0.05,160,4974.04,Toby Glotzbach,Georgia,South,Development - Java,1,0.63
4416,6/29/12,46,0.1,160,6774.02,Erica Percer,Indiana,Central,Development - Java,1,0.68
17414,6/29/12,39,0.07,150,5563.72,Katherine Sewall,New York,East,Consulting - Business Model,1,0.59
17414,6/29/12,32,0.1,110,3239.75,Katherine Sewall,New York,East,Development - Python,1,0.53
23685,6/29/12,46,0.08,150,6491.77,Cynthia Irving,Colorado,West,Consulting - Market Research,1,0.55
26272,6/29/12,6,0.04,125,736.31,Carlos Kampe,Illinois,Central,Training - Development,1,0.58
28387,6/29/12,37,0.03,110,4037.31,Maureen Sundaresam,California,West,Development - PHP,1,0.39
28387,6/29/12,13,0.06,110,1374.64,Maureen Sundaresam,California,West,Development - Python,1,0.54
48067,6/29/12,31,0.05,150,4517.55,Jennifer Brown,Indiana,Central,Consulting - Market Research,1,0.55
48067,6/29/12,24,0,150,3681.54,Jennifer Brown,Indiana,Central,Consulting - Market Research,1,0.59
52324,6/29/12,4,0.07,125,475.53,Hallie Fritzler,Pennsylvania,East,Training - Development,1,0.64
17826,6/30/12,18,0.04,160,2827.49,Michelle Jacobs,Iowa,Central,Development - Java,1,0.72
46912,6/30/12,5,0,125,639.17,Joy O'Briant,Illinois,Central,Training - SQL,1,0.58
40801,7/1/12,20,0.07,110,2092.44,Sarah Balk,Michigan,Central,Development - Python,1,0.35
4096,7/2/12,21,0.04,200,4123.62,Bill Rawles,New York,East,Development - Scala,1,0.78
4103,7/2/12,3,0.07,120,342.41,Denise Catini,New Jersey,East,Development - Business Logic,1,0.42
23297,7/2/12,20,0.06,170,3268.62,Adam Phonely,California,West,Development - .Net,1,0.64
23297,7/2/12,34,0.05,200,6606.79,Adam Phonely,California,West,Development - Big Data,1,0.65
37313,7/2/12,44,0,125,5624.98,Liz Smith,Virginia,South,Training - SQL,1,0.4
37313,7/2/12,17,0.07,150,2425.39,Liz Smith,Virginia,South,Consulting - Market Research,1,0.55
55526,7/2/12,23,0.02,110,2535.74,Guy Takahito,MO,Central,Development - Python,1,0.35
55938,7/2/12,42,0.08,110,4346.98,Mark Steele,New Jersey,East,Development - Python,1,0.59
55938,7/2/12,18,0.05,200,3497.71,Mark Steele,MA,East,Development - Big Data,1,0.65
21509,7/3/12,13,0.04,200,2552.78,Dennis Cyprus,Kansas,Central,Development - Scala,1,0.78
29761,7/3/12,48,0.06,150,6921.96,Ken Grove,Montana,West,Consulting - Market Research,1,0.55
29761,7/3/12,42,0.02,170,7156.37,Ken Grove,Montana,West,Development - .Net,1,0.69
29761,7/3/12,19,0.03,125,2356.16,Ken Grove,Montana,West,Training - SQL,1,0.6
43555,7/3/12,34,0,140,4868.28,Sung Fjeld,Louisiana,South,Development - Database,1,0.57
50914,7/3/12,49,0.03,150,7291.68,Carlos Kampe,Illinois,Central,Consulting - Market Research,1,0.6
46726,7/5/12,46,0.02,140,6455.08,Meg Norvell,MO,Central,Development - Front End Web,1,0.68
46726,7/5/12,10,0.02,160,1603.75,Meg Norvell,MO,Central,Development - Java,1,0.64
51747,7/5/12,3,0.02,200,601.41,Harold Chung,Nebraska,Central,Development - Scala,1,0.71
4741,7/6/12,40,0.09,125,4653.84,Anthony Hudgings,Colorado,West,Training - SQL,1,0.46
30436,7/7/12,30,0.09,160,4467.8,Dave Hart,Texas,Central,Development - Java,1,0.58
32835,7/7/12,15,0.05,150,2186.34,Joy Moren,Indiana,Central,Consulting - Market Research,1,0.65
41120,7/7/12,35,0.09,125,4072.21,Darren Perrino,Texas,Central,Training - Development,1,0.64
41120,7/7/12,13,0.02,125,1628.89,Darren Perrino,Texas,Central,Training - SQL,1,0.52
13923,7/8/12,28,0.08,150,3952.38,Ed Yedwab,California,West,Consulting - Strategy,1,0.65
13923,7/8/12,39,0.04,170,6510.38,Ed Yedwab,Arizona,West,Development - .Net,1,0.58
13923,7/8/12,49,0,110,5513.28,Ed Yedwab,Arizona,West,Development - Python,1,0.44
13923,7/8/12,27,0.04,200,5302.57,Ed Yedwab,Arizona,West,Development - Big Data,1,0.71
48577,7/8/12,6,0.02,110,661.59,Roy Smith,Tennessee,South,Development - Python,1,0.44
2209,7/9/12,27,0,125,3452.28,Pete Collister,Oklahoma,Central,Training - Development,1,0.5
2209,7/9/12,1,0.02,110,110.27,Pete Collister,Oklahoma,Central,Development - Python,1,0.36
2209,7/9/12,42,0.08,120,4742.97,Pete Collister,Oklahoma,Central,Development - Business Logic,1,0.48
2209,7/9/12,13,0.1,150,1795.19,Pete Collister,Oklahoma,Central,Consulting - Market Research,1,0.55
24450,7/9/12,37,0.02,170,6305.34,Kristina Willman,Michigan,Central,Development - .Net,1,0.64
24450,7/9/12,41,0.08,125,4822.96,Kristina Willman,Michigan,Central,Training - SQL,1,0.54
24450,7/9/12,4,0.03,110,436.57,Kristina Willman,Michigan,Central,Development - Python,1,0.55
25569,7/9/12,27,0.09,110,2764.59,Frank Martin,Texas,Central,Development - Python,1,0.53
28165,7/9/12,2,0.05,160,310.96,Grant Jackson,Illinois,Central,Development - Java,1,0.64
44486,7/9/12,36,0.09,110,3686.11,Tom Skaria,Idaho,West,Development - Python,1,0.36
52706,7/9/12,34,0.02,160,5453.27,Harry Carter,Wyoming,West,Development - Java,1,0.64
58368,7/9/12,4,0,125,511.45,Doug Cooley,Illinois,Central,Training - SQL,1,0.53
58368,7/9/12,39,0.02,110,4300.47,Doug Cooley,Illinois,Central,Development - Python,1,0.46
58368,7/9/12,5,0.09,200,930.84,Doug Cooley,Illinois,Central,Development - Big Data,1,0.75
17797,7/10/12,10,0,125,1278.65,Vivek Collins,Ohio,East,Training - Tableau,1,0.6
17797,7/10/12,16,0.02,110,1764.34,Vivek Collins,Ohio,East,Development - PHP,1,0.47
30403,7/10/12,41,0.05,160,6374.85,Emily Kriz,Utah,West,Development - Java,1,0.53
30403,7/10/12,24,0.09,200,4468.13,Emily Kriz,Utah,West,Development - Big Data,1,0.67
34822,7/10/12,23,0.04,150,3387.92,Nathan Freymann,Minnesota,Central,Consulting - Business Model,1,0.65
45767,7/10/12,49,0.05,200,9523.41,Nick Spruell,Louisiana,South,Development - Big Data,1,0.74
53600,7/10/12,8,0.03,160,1270.06,Roland Paige,Minnesota,Central,Development - Java,1,0.56
1793,7/11/12,36,0.03,160,5715.41,Joni Visinsky,Oklahoma,Central,Development - Java,1,0.53
14016,7/11/12,9,0.05,125,1093.27,Tom Jones,Oregon,West,Training - Javascript,1,0.58
28228,7/11/12,5,0,110,562.62,Meg Rupert,Florida,South,Development - PHP,1,0.59
29985,7/11/12,2,0.06,160,307.7,Guy Shifley,Ohio,East,Development - Java,1,0.64
29985,7/11/12,22,0.03,125,2728.71,Khloe Jacobs,Michigan,Central,Training - SQL,1,0.54
36833,7/11/12,25,0,110,2813.11,Harold Nunn,Ohio,East,Development - Python,1,0.44
549,7/12/12,13,0.03,110,1418.96,Ken Budd,Pennsylvania,East,Development - Python,1,0.47
549,7/12/12,5,0.05,110,534.5,Ken Budd,Pennsylvania,East,Development - Python,1,0.44
549,7/12/12,30,0.05,200,5830.94,Ken Budd,Pennsylvania,East,Development - Big Data,1,0.65
17735,7/12/12,45,0.03,160,7144.44,Ed Byrd,Texas,Central,Development - Java,1,0.67
17735,7/12/12,28,0.06,140,3769.45,Ed Byrd,Texas,Central,Development - Database,1,0.46
21925,7/12/12,3,0.03,150,446.53,Patrick Fjeld,Alabama,South,Consulting - Business Model,1,0.53
50758,7/12/12,17,0.02,110,1874.7,Ritsa Brown,Oklahoma,Central,Development - Python,1,0.35
5858,7/13/12,48,0.02,170,8180.7,Sibella Zandusky,Oregon,West,Development - .Net,1,0.66
5858,7/13/12,29,0,150,4450.04,Sibella Zandusky,Oregon,West,Consulting - Market Research,1,0.62
14215,7/13/12,44,0.07,110,4604.71,Karl Webber,Connecticut,East,Development - Python,1,0.52
41927,7/13/12,46,0.02,110,5072.84,Matt French,Minnesota,Central,Development - Python,1,0.54
53378,7/13/12,50,0.1,150,6905.23,Mitch Thornton,Georgia,South,Consulting - Compensation,1,0.61
53378,7/13/12,38,0.06,125,4567.68,Mitch Thornton,Georgia,South,Training - SQL,1,0.43
53378,7/13/12,49,0.04,150,7218.27,Mitch Thornton,Georgia,South,Consulting - Market Research,1,0.59
14980,7/14/12,27,0.03,150,4018.94,Lori Medina,Alabama,South,Consulting - Business Model,1,0.55
52325,7/14/12,23,0.07,160,3501.19,Paul Chance,South Dakota,Central,Development - Java,1,0.56
53223,7/14/12,2,0.08,160,301.18,Stewart Kelly,New York,East,Development - Java,1,0.58
16103,7/15/12,31,0,110,3488.59,Maria Ferguson,Wisconsin,Central,Development - Python,1,0.45
16103,7/15/12,22,0.06,120,2538.79,Maria Ferguson,Florida,South,Development - Business Logic,1,0.41
55683,7/15/12,50,0.02,140,7018.1,Meg Rupert,Mississippi,South,Development - Database,1,0.64
55683,7/15/12,23,0.02,125,2882.43,Meg Rupert,South Carolina,South,Training - SQL,1,0.52
9892,7/16/12,50,0.02,110,5514.36,Kelly Arnett,Kansas,Central,Development - PHP,1,0.44
24613,7/16/12,16,0,150,2455.37,Jasper Galang,New York,East,Consulting - Compensation,1,0.65
